Opportunity_ID,Region,Billing_Country,Account_Type,Opportunity_Type,Account_Owner,Account_Name,Conversión_USD,Delivery_Quarter,TRF,Stage,promedio_preciov_region,promedio_preciov_paises,promedio_preciov_Account,promedio_preciov_Oportunity,promedio_preciov_vendedor,Wilsonxproporcion_region,Wilsonxproporcion_paises,Wilsonxproporcion_vendedor
7149,APAC,Australia,Account_Type_0,Opportunity_Type_8,Person_Name_43,Account_Name_266,82600,Q2,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,87111.3798828125,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
7149,APAC,Australia,Account_Type_0,Opportunity_Type_8,Person_Name_43,Account_Name_266,82600,Q2,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,87111.3798828125,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
7149,APAC,Australia,Account_Type_0,Opportunity_Type_8,Person_Name_43,Account_Name_266,82600,Q2,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,87111.3798828125,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
7149,APAC,Australia,Account_Type_0,Opportunity_Type_8,Person_Name_43,Account_Name_266,65450,Q3,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,87111.3798828125,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
7150,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_32,Account_Name_1991,119,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,56652.18739054291,0.6622229260828987,0.6664221546105753,0.7921414573096602
7152,EMEA,France,Account_Type_0,Opportunity_Type_1,Person_Name_16,Account_Name_502,77487,Q2,0,Closed Won,246888.2391744233,207481.12612612612,116533.13355834137,133491.43240254355,256653.5873015873,0.5148167747547108,0.255593914604829,0.26280688272022484
7153,EMEA,France,Account_Type_2,Opportunity_Type_1,Person_Name_16,Account_Name_1807,184488,Q2,0,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.255593914604829,0.26280688272022484
7154,EMEA,Germany,Account_Type_0,Opportunity_Type_1,Person_Name_13,Account_Name_533,214705,Q3,1,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.543845344922047,0.6394754651213534
7155,EMEA,Germany,Account_Type_0,Opportunity_Type_1,Person_Name_13,Account_Name_533,314839,Q3,1,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.543845344922047,0.6394754651213534
7156,EMEA,Germany,Account_Type_5,Opportunity_Type_1,Person_Name_4,Account_Name_1313,291233,Q2,1,Closed Won,246888.2391744233,325954.16577540105,958150.8873483535,133491.43240254355,514926.8803986711,0.5148167747547108,0.543845344922047,0.4202875392764971
7157,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_3,Account_Name_159,3000,Q2,0,Closed Won,422783.84718349134,432143.81367521366,125034.170409234,133491.43240254355,456076.2188841202,0.4456865384565452,0.44836576877282996,0.25071239235822534
7157,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_3,Account_Name_159,35647,Q2,0,Closed Won,422783.84718349134,432143.81367521366,125034.170409234,133491.43240254355,456076.2188841202,0.4456865384565452,0.44836576877282996,0.25071239235822534
7158,APAC,Singapore,Account_Type_2,Opportunity_Type_7,Person_Name_65,Account_Name_1784,12508,Q2,0,Closed Won,108927.85706751054,61490.17924528302,125034.170409234,102400.35270235981,42397.63293650794,0.5603515509268735,0.6751158716020875,0.7488241279479303
7159,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_1414,1500,Q2,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
7159,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_1414,240240,Q2,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
7160,APAC,Pakistan,Account_Type_2,Opportunity_Type_1,Person_Name_49,Account_Name_829,5265,Q2,0,Closed Won,108927.85706751054,59213.0,125034.170409234,133491.43240254355,325743.82857142854,0.5603515509268735,0.2701246631241117,0.45301605011567947
7160,APAC,Pakistan,Account_Type_2,Opportunity_Type_1,Person_Name_49,Account_Name_829,24570,Q2,0,Closed Won,108927.85706751054,59213.0,125034.170409234,133491.43240254355,325743.82857142854,0.5603515509268735,0.2701246631241117,0.45301605011567947
7162,EMEA,Germany,Account_Type_0,Opportunity_Type_1,Person_Name_13,Account_Name_1994,11443,Q2,0,Closed Won,246888.2391744233,325954.16577540105,116533.13355834137,133491.43240254355,278450.5162738496,0.5148167747547108,0.543845344922047,0.6394754651213534
7162,EMEA,Germany,Account_Type_0,Opportunity_Type_1,Person_Name_13,Account_Name_1994,73990,Q3,0,Closed Won,246888.2391744233,325954.16577540105,116533.13355834137,133491.43240254355,278450.5162738496,0.5148167747547108,0.543845344922047,0.6394754651213534
7162,EMEA,Germany,Account_Type_0,Opportunity_Type_1,Person_Name_13,Account_Name_1994,64124,Q2,0,Closed Won,246888.2391744233,325954.16577540105,116533.13355834137,133491.43240254355,278450.5162738496,0.5148167747547108,0.543845344922047,0.6394754651213534
7163,APAC,India,Account_Type_5,Opportunity_Type_1,Person_Name_59,Account_Name_1952,184275,Q4,1,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.3916913580775902,0.25685121691389656
7164,EMEA,Netherlands,Account_Type_2,Opportunity_Type_1,Person_Name_18,Account_Name_1624,197898,Q2,0,Closed Won,246888.2391744233,177583.14603174603,125034.170409234,133491.43240254355,184917.07370184254,0.5148167747547108,0.513767396005601,0.5140159497845795
7165,EMEA,Germany,Account_Type_2,Opportunity_Type_7,Person_Name_14,Account_Name_648,26809,Q2,0,Closed Won,246888.2391744233,325954.16577540105,125034.170409234,102400.35270235981,139579.45454545456,0.5148167747547108,0.543845344922047,0.23663065038860187
7166,Middle East,Pakistan,Account_Type_2,Opportunity_Type_1,Person_Name_5,Account_Name_1180,97110,Q2,0,Closed Lost,95013.8,0.0,0.0,0.0,0.0,0.2506258292678782,0.2701246631241117,0.26960725827881105
7167,Middle East,Jordan,Account_Type_2,Opportunity_Type_19,Person_Name_5,Account_Name_1032,1691937,Q3,5,Closed Lost,95013.8,0.0,0.0,0.0,0.0,0.2506258292678782,0.30638881901689036,0.26960725827881105
7168,Americas,United States,Account_Type_2,Opportunity_Type_7,Person_Name_64,Account_Name_1668,1200,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.6162993823467292
7168,Americas,United States,Account_Type_2,Opportunity_Type_7,Person_Name_64,Account_Name_1668,104737,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.6162993823467292
7170,EMEA,France,Account_Type_5,Opportunity_Type_1,Person_Name_16,Account_Name_513,826536,Q3,2,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.255593914604829,0.26280688272022484
7172,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_1414,750,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
7172,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_1414,27300,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
7173,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_50,Account_Name_1816,236788,Q2,1,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7173,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_50,Account_Name_1816,165752,Q3,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7173,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_50,Account_Name_1816,226146,Q2,1,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7174,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_50,Account_Name_1816,110106,Q2,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7175,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_50,Account_Name_1816,30729,Q4,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7176,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_50,Account_Name_1816,254774,Q3,1,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7178,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_50,Account_Name_1816,24583,Q3,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
7179,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_32,Account_Name_1991,165200,Q2,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,56652.18739054291,0.6622229260828987,0.6664221546105753,0.7921414573096602
7180,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_61,Account_Name_2037,2225,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,314979.89285714284,0.6622229260828987,0.6664221546105753,0.6409810358600211
7181,APAC,India,Account_Type_2,Opportunity_Type_1,Person_Name_60,Account_Name_1859,302767,Q2,1,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.3916913580775902,0.2576409248300403
7182,EMEA,Germany,Account_Type_0,Opportunity_Type_8,Person_Name_13,Account_Name_1693,201391,Q2,0,Closed Won,246888.2391744233,325954.16577540105,116533.13355834137,87111.3798828125,278450.5162738496,0.5148167747547108,0.543845344922047,0.6394754651213534
7183,EMEA,Czech Republic,Account_Type_2,Opportunity_Type_19,Person_Name_2,Account_Name_1277,2632380,Q3,7,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.15136875223973315,0.4911470326049187
7183,EMEA,Czech Republic,Account_Type_2,Opportunity_Type_19,Person_Name_2,Account_Name_1277,5141641,Q3,13,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.15136875223973315,0.4911470326049187
7184,Americas,United States,Account_Type_2,Opportunity_Type_3,Person_Name_3,Account_Name_888,56100,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
7184,Americas,United States,Account_Type_2,Opportunity_Type_3,Person_Name_3,Account_Name_888,3648960,Q3,8,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
7185,Americas,United States,Account_Type_2,Opportunity_Type_7,Person_Name_3,Account_Name_172,2900,Q2,0,Closed Won,422783.84718349134,432143.81367521366,125034.170409234,102400.35270235981,456076.2188841202,0.4456865384565452,0.44836576877282996,0.25071239235822534
7185,Americas,United States,Account_Type_2,Opportunity_Type_7,Person_Name_3,Account_Name_172,28420,Q2,0,Closed Won,422783.84718349134,432143.81367521366,125034.170409234,102400.35270235981,456076.2188841202,0.4456865384565452,0.44836576877282996,0.25071239235822534
7186,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_1414,750,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
7186,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_1414,60060,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
7187,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_1414,750,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
7187,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_1414,70980,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
7188,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_1414,750,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
7188,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_1414,81900,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
7189,Americas,United States,Account_Type_2,Opportunity_Type_22,Person_Name_38,Account_Name_157,712950,Q3,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.3226726247988526
7189,Americas,United States,Account_Type_2,Opportunity_Type_22,Person_Name_38,Account_Name_157,5600,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.3226726247988526
7190,Americas,United States,Account_Type_2,Opportunity_Type_22,Person_Name_38,Account_Name_157,4800,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.3226726247988526
7190,Americas,United States,Account_Type_2,Opportunity_Type_22,Person_Name_38,Account_Name_157,595822,Q3,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.3226726247988526
7191,Americas,United States,Account_Type_2,Opportunity_Type_22,Person_Name_38,Account_Name_157,4800,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.3226726247988526
7191,Americas,United States,Account_Type_2,Opportunity_Type_22,Person_Name_38,Account_Name_157,595822,Q3,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.3226726247988526
7192,Americas,United States,Account_Type_2,Opportunity_Type_22,Person_Name_38,Account_Name_157,4800,Q3,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.3226726247988526
7192,Americas,United States,Account_Type_2,Opportunity_Type_22,Person_Name_38,Account_Name_157,575452,Q3,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.3226726247988526
7193,Americas,United States,Account_Type_2,Opportunity_Type_4,Person_Name_38,Account_Name_718,91728,Q4,0,Closed Won,422783.84718349134,432143.81367521366,125034.170409234,124278.95238095238,259652.0603448276,0.4456865384565452,0.44836576877282996,0.3226726247988526
7194,Americas,United States,Account_Type_2,Opportunity_Type_4,Person_Name_38,Account_Name_718,86456,Q4,0,Closed Won,422783.84718349134,432143.81367521366,125034.170409234,124278.95238095238,259652.0603448276,0.4456865384565452,0.44836576877282996,0.3226726247988526
7195,Americas,United States,Account_Type_2,Opportunity_Type_4,Person_Name_38,Account_Name_718,88022,Q4,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.3226726247988526
7196,Americas,United States,Account_Type_0,Opportunity_Type_7,Person_Name_8,Account_Name_742,100940,Q2,0,Closed Won,422783.84718349134,432143.81367521366,116533.13355834137,102400.35270235981,684165.3420707732,0.4456865384565452,0.44836576877282996,0.5615001610337099
7196,Americas,United States,Account_Type_0,Opportunity_Type_7,Person_Name_8,Account_Name_742,3178,Q2,0,Closed Won,422783.84718349134,432143.81367521366,116533.13355834137,102400.35270235981,684165.3420707732,0.4456865384565452,0.44836576877282996,0.5615001610337099
7197,Americas,United States,Account_Type_0,Opportunity_Type_1,Person_Name_64,Account_Name_1448,128898,Q2,0,Closed Won,422783.84718349134,432143.81367521366,116533.13355834137,133491.43240254355,75357.66842105263,0.4456865384565452,0.44836576877282996,0.6162993823467292
7198,APAC,"Korea, Republic of",Account_Type_2,Opportunity_Type_1,Person_Name_65,Account_Name_1561,402675,Q3,1,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.13933526534723614,0.7488241279479303
7199,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,165,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7199,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,14,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7199,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,40,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7199,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,56,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7199,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,1284,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7199,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,2981,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7200,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,165,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7200,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,14,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7200,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,40,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7200,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,56,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7200,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,1284,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7200,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,2775,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7201,APAC,United States,Account_Type_2,Opportunity_Type_19,Person_Name_8,Account_Name_1582,21672000,Q1,60,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.44836576877282996,0.5615001610337099
7201,APAC,United States,Account_Type_2,Opportunity_Type_19,Person_Name_8,Account_Name_1582,21362400,Q1,59,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.44836576877282996,0.5615001610337099
7201,APAC,United States,Account_Type_2,Opportunity_Type_19,Person_Name_8,Account_Name_1582,21672000,Q2,60,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.44836576877282996,0.5615001610337099
7201,APAC,United States,Account_Type_2,Opportunity_Type_19,Person_Name_8,Account_Name_1582,21362400,Q2,59,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.44836576877282996,0.5615001610337099
7202,Americas,United States,Account_Type_2,Opportunity_Type_20,Person_Name_46,Account_Name_1378,8869199,Q2,19,Closed Won,422783.84718349134,432143.81367521366,125034.170409234,798227.8333333334,375192.89763779525,0.4456865384565452,0.44836576877282996,0.30191462446442996
7203,Middle East,Jordan,Account_Type_2,Opportunity_Type_1,Person_Name_5,Account_Name_306,181546,Q3,1,Closed Lost,95013.8,0.0,0.0,0.0,0.0,0.2506258292678782,0.30638881901689036,0.26960725827881105
7204,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_66,Account_Name_1075,30491,Q2,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.6607394808185021
7205,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_66,Account_Name_1075,21158,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,187712.38829787233,0.6622229260828987,0.6664221546105753,0.6607394808185021
7205,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_66,Account_Name_1075,30491,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,187712.38829787233,0.6622229260828987,0.6664221546105753,0.6607394808185021
7206,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,165,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7206,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,40,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7206,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,56,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7206,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,1467,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7206,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,3247,Q2,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
7207,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_32,Account_Name_1991,81200,Q2,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,56652.18739054291,0.6622229260828987,0.6664221546105753,0.7921414573096602
7208,APAC,Thailand,Account_Type_2,Opportunity_Type_1,Person_Name_54,Account_Name_1343,111861,Q2,0,Closed Won,108927.85706751054,196255.48888888888,125034.170409234,133491.43240254355,184150.66666666666,0.5603515509268735,0.4013210429893078,0.46117354167308255
7209,EMEA,Germany,Account_Type_2,Opportunity_Type_19,Person_Name_4,Account_Name_1868,4682902,Q3,13,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.543845344922047,0.4202875392764971
7209,EMEA,Germany,Account_Type_2,Opportunity_Type_19,Person_Name_4,Account_Name_1868,7568517,Q3,21,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.543845344922047,0.4202875392764971
7209,EMEA,Germany,Account_Type_2,Opportunity_Type_19,Person_Name_4,Account_Name_1868,1610294,Q3,4,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.543845344922047,0.4202875392764971
7209,EMEA,Germany,Account_Type_2,Opportunity_Type_19,Person_Name_4,Account_Name_1868,527347,Q3,1,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.543845344922047,0.4202875392764971
7209,EMEA,Germany,Account_Type_2,Opportunity_Type_19,Person_Name_4,Account_Name_1868,2219703,Q3,6,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.543845344922047,0.4202875392764971
7209,EMEA,Germany,Account_Type_2,Opportunity_Type_19,Person_Name_4,Account_Name_1868,1452897,Q3,4,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.543845344922047,0.4202875392764971
7212,EMEA,Germany,Account_Type_0,Opportunity_Type_7,Person_Name_13,Account_Name_533,13392,Q2,0,Closed Won,246888.2391744233,325954.16577540105,116533.13355834137,102400.35270235981,278450.5162738496,0.5148167747547108,0.543845344922047,0.6394754651213534
7212,EMEA,Germany,Account_Type_0,Opportunity_Type_7,Person_Name_13,Account_Name_533,37186,Q2,0,Closed Won,246888.2391744233,325954.16577540105,116533.13355834137,102400.35270235981,278450.5162738496,0.5148167747547108,0.543845344922047,0.6394754651213534
7213,APAC,Singapore,Account_Type_2,Opportunity_Type_1,Person_Name_65,Account_Name_1332,262500,Q3,1,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.6751158716020875,0.7488241279479303
7213,APAC,Singapore,Account_Type_2,Opportunity_Type_1,Person_Name_65,Account_Name_1332,37537,Q2,0,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.6751158716020875,0.7488241279479303
7214,APAC,China,Account_Type_0,Opportunity_Type_7,Person_Name_65,Account_Name_931,23512,Q2,0,Closed Won,108927.85706751054,13718.42857142857,116533.13355834137,102400.35270235981,42397.63293650794,0.5603515509268735,0.8464538392462271,0.7488241279479303
7214,APAC,China,Account_Type_0,Opportunity_Type_7,Person_Name_65,Account_Name_931,7140,Q2,0,Closed Won,108927.85706751054,13718.42857142857,116533.13355834137,102400.35270235981,42397.63293650794,0.5603515509268735,0.8464538392462271,0.7488241279479303
7214,APAC,China,Account_Type_0,Opportunity_Type_7,Person_Name_65,Account_Name_931,12388,Q2,0,Closed Won,108927.85706751054,13718.42857142857,116533.13355834137,102400.35270235981,42397.63293650794,0.5603515509268735,0.8464538392462271,0.7488241279479303
7214,APAC,China,Account_Type_0,Opportunity_Type_7,Person_Name_65,Account_Name_931,3187,Q2,0,Closed Won,108927.85706751054,13718.42857142857,116533.13355834137,102400.35270235981,42397.63293650794,0.5603515509268735,0.8464538392462271,0.7488241279479303
7214,APAC,China,Account_Type_0,Opportunity_Type_7,Person_Name_65,Account_Name_931,2274,Q2,0,Closed Won,108927.85706751054,13718.42857142857,116533.13355834137,102400.35270235981,42397.63293650794,0.5603515509268735,0.8464538392462271,0.7488241279479303
7215,EMEA,France,Account_Type_0,Opportunity_Type_1,Person_Name_16,Account_Name_502,85828,Q3,0,Closed Won,246888.2391744233,207481.12612612612,116533.13355834137,133491.43240254355,256653.5873015873,0.5148167747547108,0.255593914604829,0.26280688272022484
7216,EMEA,Austria,Account_Type_0,Opportunity_Type_1,Person_Name_13,Account_Name_596,632040,Q3,2,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.7415101872402199,0.6394754651213534
7217,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_3,Account_Name_159,8000,Q3,0,Closed Won,422783.84718349134,432143.81367521366,125034.170409234,133491.43240254355,456076.2188841202,0.4456865384565452,0.44836576877282996,0.25071239235822534
